Code,Entity,suicide_rate,gdp_per_capita,alcohol_liters_per_year,avg_surface_temperature,sunshine_hours_year,latitude,unemployment_rate,gini_index,urban_population_pct,population_density,literacy_rate,homicide_rate,religiosity_share,one_person_households_pct,fruit_veg_consumption_kg_per_capita,meat_kg_per_capita,family_important_pct,friends_important_pct,drug_use_death_rate,overweight_prevalence_pct,median_age,life_expectancy,healthcare_expenditure_per_capita_ppp
CHE,Switzerland,16.519545454545455,73922.25522727273,11.291428571428572,5.789029313636363,1932.75,46.798958,4.2168636363636365,0.3289769410526316,73.62377272727272,199.970025,,0.681996276875,74.5752605,34.1,217.7480403636364,71.00742972727272,96.66878825,93.72966,2.896818181818181,41.42505227272727,40.23763636363636,82.16255909090908,5975.821395454546
CHL,Chile,10.30090909090909,24156.935818181817,7.358095238095238,9.152847477272728,2841.78,-37.743607,8.573318181818182,0.4785068255555555,87.08636363636363,23.3548025,96.4,3.643397694444445,78.076155,11.42539368,146.95648636363637,79.47877222727273,98.58944466666668,67.68994666666667,0.2472727272727272,68.06504045454545,31.73540909090909,79.03778636363637,1468.6507836363637
CHN,China,11.174545454545454,11314.179672727272,5.213809523809523,7.340011427272728,2028.58,36.559273,4.453181818181818,0.3992060646666667,49.57695454545455,144.36839136363636,94.33333333333331,1.041024502631579,11.4774315,8.589161342,405.2546233636364,55.17028122727272,97.45207833333332,84.07610333333334,0.9727272727272728,27.389073636363637,33.89063636363637,75.5759590909091,467.03370545454544
CIV,Cote d'Ivoire,7.000454545454545,4717.057118181818,3.337142857142857,26.528563772727274,2321.32,7.6279664,4.7774090909090905,0.3927303725,47.57704545454545,72.61253286363636,54.00365833333333,,92.213665,11.81104576,101.67902972727272,11.813798886363635,,,0.0222727272727272,27.447885909090907,16.779863636363636,55.681872727272726,136.33514522727273
CMR,Cameroon,8.05181818181818,4402.770004545454,11.343333333333334,24.70335781818181,2165.125,5.693058,4.357181818181818,0.43443451,51.85709090909091,42.98604927272727,72.155426,4.688075015384616,97.4222925,16.37153837,204.41313336363635,14.689989636363636,,,0.0254545454545454,33.31037863636364,16.86927272727273,57.50842272727273,119.78010363636363
COD,Democratic Republic of Congo,8.046818181818182,1075.7646095454545,4.194285714285714,24.266641681818182,2225.0,-2.8797998,3.995363636363636,0.42794085,40.42868181818182,31.648525181818183,70.751716,,98.70131,6.990878833,67.835540075,4.447527675,,,0.1972727272727272,15.510853636363636,15.856681818181817,56.462190909090914,26.24030018181818
COG,Congo,7.917727272727273,7829.128372727273,4.527619047619048,24.88824245454545,1698.6666666666667,-0.83887994,20.09636363636364,0.4813378299999999,63.49081818181818,13.144727704545454,78.64039000000001,,94.584285,11.406061862,84.23224604545454,25.58812418181818,,,0.2922727272727272,22.166574999999998,18.19272727272727,61.09078181818182,94.88856804545453
COL,Colombia,4.416818181818182,14342.863136363636,5.0909523809523805,24.01027168181818,1930.775,3.909413,11.782772727272729,0.5356223675,78.03904545454544,40.536243500000005,93.78571428571428,38.78949781818182,91.406122,8.97191749,182.1863222272727,48.90597027272728,99.42760666666668,75.15721,0.12,51.92849999999999,26.80454545454546,74.31028636363637,816.6159690909091
COM,Comoros,6.180000000000001,2814.1944045454543,0.2528571428571429,25.090618363636363,,-11.884216,4.287863636363636,0.5062799849999999,28.321,358.9046263636364,58.59807,,99.869985,4.910657195,99.77800766666668,21.827538625,,,0.7627272727272728,32.906254545454544,17.51068181818182,62.75446818181819,142.52332290909092
CPV,Cape Verde,13.726818181818182,6784.026577272728,5.461904761904762,22.816581090909093,,15.945152,12.675272727272729,0.4735456833333333,61.210136363636366,123.70317131818182,82.70348,7.909623199999999,82.896105,,157.7440416818182,34.23133218181818,,,0.0636363636363636,36.862895,21.973772727272728,72.3755,272.7782513636364
CRI,Costa Rica,6.534545454545454,18926.62777272727,4.011428571428572,23.10607340909091,,9.973437,8.124954545454544,0.4892065363636363,71.52995454545454,89.22377390909091,96.68,9.618011886363636,91.1784275,9.614239993,186.95234345454548,49.42744745454545,,,0.3622727272727272,60.183144999999996,28.327545454545454,79.22915,1092.63553
CYP,Cyprus,3.911818181818182,41074.29454545455,8.76095238095238,19.98986236363636,3314.1,34.91522,7.879909090909091,0.3236802277777778,67.60563636363636,122.92266290909092,98.45333333333332,1.110037840952381,93.47335,19.75714285714286,193.4977401818182,78.59862531818182,99.298221,92.42708666666664,1.470909090909091,53.74848681818182,33.30922727272727,80.27794545454546,2179.2890045454546
CZE,Czechia,14.817727272727272,39205.72677272728,13.562857142857142,8.793029231818181,1668.0,49.73245,5.782954545454545,0.2613429189473684,73.61009090909091,134.98401954545454,,1.02464878,29.3244465,25.928571428571427,157.30126227272729,81.10975486363635,97.0525298,86.81392600000001,0.7113636363636364,55.76314272727273,39.220045454545456,77.34803636363637,2198.0101727272727
DEU,Germany,13.262272727272729,56319.10831818182,12.655238095238095,9.616640181818182,1644.0,51.106365,6.612,0.308809939047619,76.62654545454546,234.7357427272728,,1.0762227586363635,66.018175,39.871428571428574,210.23669154545456,84.29248404545454,95.97566583333334,92.74934666666668,1.7481818181818185,54.24563772727272,42.86836363636364,79.98642272727272,4660.92580909091
DJI,Djibouti,6.885454545454545,5326.204766666667,0.6042857142857143,28.42308259090909,3279.0,11.750155,26.436318181818184,0.4270213425,77.1675,40.51414227272728,,,98.89187,,96.00811998181818,16.825329454545454,,,0.7509090909090909,22.058526363636364,21.0635,60.90828181818181,110.60853772727273
DNK,Denmark,12.746363636363638,61686.35222727273,10.43904761904762,9.08686436818182,1932.0,55.965378,5.576681818181818,0.269782323,86.75268181818181,139.3735581818182,,0.9436337546666668,84.435975,44.55625,238.3389545,76.09840690909091,98.3345225,93.9102975,3.771818181818182,44.029863636363636,39.52909090909091,79.39718636363637,4438.654722727273
DOM,Dominican Republic,4.935,15500.92375,7.010000000000001,24.34610545454545,,18.896366,6.372772727272727,0.4695834245454545,73.36245454545454,207.8443186363636,90.44444444444444,18.230491690476192,82.72858500000001,12.532025003333333,299.3728653181818,48.65381654545455,99.52039,85.1319,0.075,53.314082727272734,23.92036363636364,71.96240454545455,557.5286554545454
DZA,Algeria,2.747272727272727,14125.515909090907,0.4728571428571428,24.031032772727272,3266.5,28.14889,14.707636363636365,0.27615732,67.58318181818181,15.564225090909092,74.85195999999999,1.158439514375,98.8245355,,233.308467,19.961330363636364,98.156982,83.4894,1.1704545454545454,49.48293,24.907954545454547,73.77332272727273,606.4742786363636
ECU,Ecuador,7.57590909090909,12008.296772727272,3.798571428571429,20.732926409090908,1909.55,-1.4262415,4.134636363636364,0.486595434,62.60972727272727,61.19196713636364,92.78571428571428,11.668336666666669,93.669587,10.640272399,142.5589604090909,50.01392572727273,99.66691305,68.49089000000001,0.1390909090909091,58.50332818181818,24.085772727272726,74.66935454545454,615.3470159090909
EGY,Egypt,0.9277272727272728,12582.548181818182,0.1685714285714285,23.259212363636365,3710.68,26.492992,10.330681818181818,0.30645780375,42.89627272727272,91.66741440909092,70.33333333333333,1.4422062328571428,99.9953805,5.593620382399999,262.44706186363635,24.26917822727273,99.752105575,85.81599750000001,0.0777272727272727,68.87085818181818,22.09031818181818,69.1703090909091,438.2188181818182
ESP,Spain,8.013181818181819,43132.418590909096,10.551428571428572,14.30619318181818,2832.5,40.227234,15.807045454545454,0.3457096135,78.56450000000001,91.0912163181818,98.0,0.9125932009090908,77.335442,23.466666666666665,236.01717459090904,102.85498981818182,98.887377,92.09373,1.6318181818181818,54.11918090909091,39.82863636363636,81.65755454545454,2849.6138181818183
EST,Estonia,20.530454545454543,33497.429090909085,13.56095238095238,6.552004331818182,1994.5,58.671013,8.76359090909091,0.3249171994736842,68.66668181818181,31.349365227272724,99.95666666666666,4.918914688888889,62.445062,35.34666666666667,192.6984168636364,64.29952409090909,96.19411733333334,84.36068333333334,6.555454545454546,52.559757272727275,39.44631818181818,75.28842727272728,1572.6380686363636
ETH,Ethiopia,5.971818181818182,1536.4954,1.970952380952381,23.49857022727273,2784.8500000000004,8.6229515,2.732090909090909,0.3227809299999999,17.862818181818184,82.28107781818181,40.796622,8.510548,99.9374575,6.30609221425,21.346854995454542,7.17707204090909,99.0186915,96.419515,0.1272727272727272,7.446841363636364,16.222590909090908,59.338072727272724,47.986518090909094
FIN,Finland,18.416818181818183,53477.61445454545,10.144761904761904,3.164843731818182,1858.0,64.49536,8.621318181818182,0.274895342,84.05872727272727,17.66409631818182,,2.009967631818182,79.191135,39.99333333333333,193.14899927272728,73.05165731818182,96.696092,95.213908,4.767272727272727,53.87997363636364,40.73145454545455,80.13008636363635,3569.534663636364
FJI,Fiji,9.570454545454544,10884.83959090909,2.9033333333333333,24.48768018181818,1922.0,-17.447561,4.401818181818182,0.36470277,52.57818181818182,49.16920463636364,,2.395276792857143,99.7468,5.546852335,95.12520918181818,41.240944954545455,,,0.11,59.275518181818185,24.39877272727273,66.31427272727272,345.5819936363636
FRA,France,17.598636363636363,49568.03822727273,12.272857142857143,13.59429859090909,2315.125,42.180107,9.029545454545454,0.3197456081818182,78.5239090909091,115.59129054545453,,1.39058335,61.436016,34.46,212.9669422272728,89.19018272727273,97.420156,90.6553425,2.2245454545454546,39.21102681818182,39.150181818181814,81.26466818181818,4163.114572727273
GAB,Gabon,8.887727272727274,19726.208045454547,8.609523809523811,24.748537545454543,1720.1999999999998,-0.59165597,19.20386363636364,0.4010468,85.3955,6.923733390909091,85.57106999999999,,93.221828,20.855342,194.00486627272727,61.23560918181818,,,0.3318181818181818,39.20931954545454,20.148272727272726,64.75844545454545,415.2555545454545
GBR,United Kingdom,8.402727272727274,48196.30654545454,11.373809523809523,9.528424136363638,1441.6666666666667,54.14705,5.631318181818181,0.3425284927272727,81.39699999999999,261.5028968181818,,1.2106680239999998,65.49889,30.23076923076923,230.18474109090909,81.55560318181819,97.915079,94.753985,4.574545454545454,59.809385909090906,38.15445454545455,80.00758636363636,3674.6401681818184
GEO,Georgia,4.055454545454546,12095.976768181818,13.352857142857143,8.412987413636364,2046.0,42.1688,14.95840909090909,0.375171749090909,55.7925909090909,56.52611618181818,99.663415,5.5165514,99.287038,16.30066331,124.03999745454546,32.79106077272727,99.4850765,97.1322275,0.1959090909090909,56.90861681818182,35.0985,72.00347272727272,699.1378040909091
GHA,Ghana,4.822272727272727,4830.339481818181,5.003809523809524,27.572909818181817,2367.5,7.9539547,5.335590909090909,0.4287882666666666,51.01922727272727,113.877572,68.4680975,1.857896276190476,96.830705,22.85577215666667,201.83861722727272,13.997607227272727,98.3785845,77.406515,0.0136363636363636,29.57977136363636,19.090681818181817,61.492527272727266,150.26182577272726
GIN,Guinea,4.799090909090909,2832.1625409090907,0.3766666666666666,26.07119677272728,2440.0,10.434649,4.972545454545455,0.364199275,33.89436363636364,43.59247986363636,34.465999999999994,,97.659375,4.9678104235,154.6163612272727,10.013311322727274,,,0.019090909090909,20.564501818181817,16.58036363636364,56.35235909090909,73.41775986363636
GMB,Gambia,4.743636363636363,2635.385686363636,2.813809523809524,27.85407809090909,3070.0,13.44973,8.532454545454545,0.4138999575,55.90081818181818,195.57465954545447,46.94953,,99.975592,8.385145997,35.94849005454546,9.59644095909091,,,0.0227272727272727,27.935858636363637,16.413681818181818,61.14212727272727,111.0597445
GNB,Guinea-Bissau,7.265909090909091,2157.8468363636366,4.0495238095238095,27.59115040909091,2707.0,12.026922,3.125,0.385928065,40.35490909090909,57.28118245454545,47.154493333333335,2.3062084,92.981568,,71.66769231818182,15.84459209090909,,,0.0209090909090909,24.496062272727272,17.236863636363637,56.893218181818185,96.91385690909091
GNQ,Equatorial Guinea,6.9804545454545455,26961.92595454545,8.455714285714285,23.95790722727273,1548.95,1.7069609,8.058045454545454,,64.3225909090909,43.67161068181818,91.18527,,95.012695,,,,,,0.2840909090909091,33.158170454545456,19.90490909090909,58.380250000000004,400.375965
GRC,Greece,4.1068181818181815,34713.74518181818,8.286666666666667,15.186413568181818,2773.0,39.05118,15.634863636363637,0.3438552780952381,76.41045454545454,84.57255327272728,95.0,1.0958902545,95.790763,22.175,361.6325299545455,78.13238145454545,98.63443133333334,93.05070666666666,2.76,58.51926045454545,40.68518181818182,80.27725,2308.304509090909
GTM,Guatemala,6.776363636363637,10061.013681818182,1.997142857142857,23.114875363636365,,15.696016,2.7778181818181817,0.5234710233333334,48.63972727272728,136.86815018181818,77.69918166666666,33.76250565,93.946485,4.326958785,119.06816263636364,31.81644327272727,99.520854,83.63378,0.9931818181818184,53.69510363636364,18.896272727272727,69.62155454545454,427.9979363636364
GUY,Guyana,29.27863636363636,11343.064159090907,5.663809523809523,25.330099681818183,2460.6,4.793462,12.280454545454546,,27.1635,3.8933608409090894,85.42403,17.678633795454544,96.97857,11.282782127,278.18599554545455,45.106727954545455,,,0.0736363636363636,48.78367818181818,23.087772727272725,66.13106363636363,410.4903959090909
HND,Honduras,3.663636363636364,5455.029386363636,3.1547619047619047,23.60656763636364,2259.8,14.82101,5.256409090909091,0.5322335831578947,52.198,75.47814677272727,85.81818181818181,54.07813177272727,90.345522,6.1058266565,100.27947263636364,31.226137227272726,,,0.7154545454545453,54.655263636363635,19.65218181818182,70.10810000000001,321.66146772727274
HRV,Croatia,17.612727272727273,29142.596863636365,9.369523809523807,12.4056115,2272.0,45.067505,12.378181818181815,0.3101438538461538,55.39627272727273,75.30769777272727,98.725,1.3192876736363637,94.335,24.544444444444444,257.5201168181818,64.27310377272728,98.021565,94.47121,1.855,57.043015909090904,41.36177272727273,76.45870454545455,1516.2415654545455
HTI,Haiti,8.035454545454545,3291.480736363636,3.5819047619047617,25.11479068181818,,18.938372,13.871818181818185,0.59720984,47.776272727272726,357.8810390909091,59.3465575,8.8266538,91.46547,8.900552867,114.37689186363636,17.343102295454546,97.34202,91.23246,0.3377272727272727,25.895170000000004,20.485272727272726,60.86743636363636,113.01058290909091
HUN,Hungary,23.553181818181816,29704.388318181816,11.365714285714288,11.563399431818182,1988.0,47.163242,6.909636363636364,0.2988369871428571,68.65659090909091,109.0243080909091,99.1,1.597236800909091,74.020355,29.228571428571428,172.66350372727274,81.81651881818182,97.7624904,82.20046599999999,0.3536363636363636,56.72303681818182,39.56854545454546,74.38200454545455,1658.9375045454544
IDN,Indonesia,1.796818181818182,9257.243436363637,0.0956190476190476,25.257646545454545,2521.65,-2.222961,5.539545454545455,0.3424857536363636,49.95995454545454,130.8114290909091,93.7,0.7896944866666668,99.904315,6.989703503,98.93876195454544,11.622348431818182,99.58843166666668,91.65076333333332,0.1327272727272727,24.559153636363636,26.61968181818182,68.27534545454546,247.48291045454545
IND,India,15.143636363636364,5347.498559090909,3.779047619047619,24.280225954545458,2517.02,22.887985,7.540454545454545,0.2809494533333334,31.24790909090909,419.52991681818185,64.33333333333333,3.634746759090909,99.996985,7.2918913855,124.33862854545454,4.439505122727272,98.607207,80.49874833333332,0.5195454545454545,19.050603636363636,23.972227272727274,67.05376818181819,152.77960299999998
IRL,Ireland,11.033181818181818,71269.0405,12.87047619047619,9.907221613636365,1453.0,53.178223,7.852136363636364,0.3204762680952381,61.59259090909091,65.05457827272727,,0.994288075,89.12719999999999,22.10666666666667,238.0764380909091,87.90337318181818,98.281676,96.29249,3.873636363636364,62.072013636363636,34.021,80.18584090909091,4390.301281818182
IRN,Iran,4.876818181818182,13738.016386363635,0.5030476190476191,18.698447409090907,3043.225,32.57068,11.507818181818182,0.3723682864285714,70.65086363636364,47.92274068181818,83.0,2.6018473,99.999975,6.183251906500001,321.3949176818182,32.39070581818182,98.875194,80.76571333333334,3.5377272727272726,53.37419681818182,26.203681818181817,73.89667272727273,874.7937904545455
IRQ,Iraq,3.544545454545455,12294.824636363635,0.1994285714285714,23.34300463636364,3240.8,33.039803,10.163136363636363,0.29071234,69.4544090909091,75.92656363636364,80.4,9.78272025,99.99915,,157.62957213636363,13.118112063636364,99.47122475,89.744575,0.9309090909090908,66.03497363636365,18.081,67.64739090909092,381.2980389473684
ISL,Iceland,12.905,57222.14881818182,7.576666666666667,2.0856120318181817,1326.0,64.998314,4.131909090909091,0.2767554723529412,93.38440909090907,3.181212309090909,,0.6542809844999999,82.14183,29.73846153846154,209.76467931818183,90.7808440909091,98.94646275,94.7709975,4.284090909090909,54.36627681818182,34.021181818181816,81.58043181818181,3844.734786363636
ISR,Israel,5.636818181818182,38205.475,2.987142857142857,20.571780727272728,3311.0,31.447613,7.998954545454546,0.4020378238095238,91.89168181818182,345.10553227272726,,2.020389154545455,96.024388,,309.9912125909091,101.23735454545454,,,0.7809090909090909,54.753155,28.22236363636364,81.4908409090909,2358.2504636363633
